age,job,marital,education,balance,housing,loan,contact,duration,pdays,previous,poutcome,contact_date,customer_value_score,estimated_income,age_bin,previous_bin
52,unemployed,married,secondary,32,1,0,unknown,4.976733742420574,-1,0,other,29-may,32,7032,Senior (51-70),none
41,blue-collar,married,secondary,2823,1,0,unknown,6.755768921984255,-1,0,other,14-may,2823,19823,Middle-aged (31-50),none
43,admin.,married,secondary,264,1,0,cellular,4.736198448394496,-1,0,other,17-apr,264,22264,Middle-aged (31-50),none
40,admin.,single,secondary,1112,1,0,cellular,4.653960350157523,-1,0,other,15-may,1112,23112,Middle-aged (31-50),none
21,blue-collar,single,secondary,682,0,0,cellular,5.58724865840025,-1,0,other,6-mar,682,17682,Young (18-30),none
33,entrepreneur,single,secondary,1808,0,0,cellular,4.442651256490317,-1,0,other,19-nov,1808,23808,Middle-aged (31-50),none
33,entrepreneur,married,tertiary,0,1,1,cellular,4.74493212836325,-1,0,other,18-nov,0,23000,Middle-aged (31-50),none
42,management,married,primary,470,1,0,unknown,5.402677381872279,-1,0,other,12-may,470,26470,Middle-aged (31-50),none
41,technician,divorced,secondary,1499,0,1,cellular,4.0943445622221,-1,0,other,11-jul,1499,23499,Middle-aged (31-50),none
38,services,single,secondary,2253,1,0,cellular,6.843749949006225,-1,0,other,13-may,2253,19253,Middle-aged (31-50),none
32,services,divorced,secondary,-115,1,0,unknown,4.90527477843843,-1,0,other,16-may,-115,16885,Middle-aged (31-50),none
33,unemployed,married,primary,574,1,0,cellular,5.814130531825066,-1,0,other,20-apr,574,6574,Middle-aged (31-50),none
49,blue-collar,married,primary,584,1,0,telephone,5.123963979403259,365,1,failure,14-may,1168,16584,Middle-aged (31-50),low
33,admin.,single,tertiary,3379,0,0,cellular,5.673323267171493,-1,0,other,20-nov,3379,26379,Middle-aged (31-50),none
32,admin.,married,secondary,203,1,1,cellular,5.393627546352362,-1,0,other,7-may,203,22203,Middle-aged (31-50),none
47,blue-collar,married,secondary,1348,0,1,cellular,5.545177444479562,-1,0,other,4-aug,1348,18348,Middle-aged (31-50),none
31,services,single,secondary,671,1,0,unknown,5.267858159063328,-1,0,other,7-may,671,17671,Middle-aged (31-50),none
35,management,single,tertiary,12,0,0,cellular,5.66988092298052,-1,0,other,7-jul,12,28012,Middle-aged (31-50),none
41,blue-collar,married,secondary,5060,0,0,cellular,6.871091294610546,83,3,success,4-may,20240,22060,Middle-aged (31-50),medium
31,services,single,secondary,2070,0,0,cellular,5.768320995793772,-1,0,other,29-aug,2070,19070,Middle-aged (31-50),none
61,management,married,tertiary,0,0,0,cellular,4.919980925828125,-1,0,other,16-oct,0,28000,Senior (51-70),none
31,unemployed,single,secondary,199,1,0,unknown,4.465908118654584,-1,0,other,16-may,199,7199,Middle-aged (31-50),none
54,management,married,tertiary,0,0,0,cellular,5.3706380281276624,-1,0,other,19-nov,0,28000,Senior (51-70),none
33,management,married,tertiary,403,1,0,unknown,4.74493212836325,-1,0,other,26-may,403,28403,Middle-aged (31-50),none
35,management,married,tertiary,284,0,1,cellular,5.556828061699537,-1,0,other,6-aug,284,28284,Middle-aged (31-50),none
31,management,single,tertiary,1130,1,0,cellular,5.41610040220442,74,4,failure,17-apr,5650,29130,Middle-aged (31-50),medium
36,blue-collar,single,secondary,661,1,0,cellular,2.70805020110221,-1,0,other,11-may,661,17661,Middle-aged (31-50),none
37,services,single,secondary,54,1,0,cellular,4.77912349311153,-1,0,other,10-jul,54,17054,Middle-aged (31-50),none
37,technician,married,tertiary,4439,1,0,cellular,4.2626798770413155,-1,0,other,31-jul,4439,27439,Middle-aged (31-50),none
40,blue-collar,divorced,secondary,-90,1,0,unknown,4.875197323201151,-1,0,other,28-may,-90,16910,Middle-aged (31-50),none
43,services,divorced,secondary,1040,1,0,unknown,6.315358001522335,-1,0,other,19-may,1040,18040,Middle-aged (31-50),none
35,management,married,tertiary,3168,0,0,cellular,3.2188758248682006,-1,0,other,22-aug,3168,31168,Middle-aged (31-50),none
41,management,divorced,tertiary,1757,0,0,cellular,6.246106765481563,-1,0,other,26-aug,1757,29757,Middle-aged (31-50),none
36,technician,married,secondary,3,0,0,cellular,4.61512051684126,-1,0,other,20-aug,3,22003,Middle-aged (31-50),none
43,services,married,primary,-2122,1,1,cellular,4.955827057601261,-1,0,other,18-nov,-2122,13878,Middle-aged (31-50),none
28,blue-collar,married,secondary,83,1,0,cellular,5.41610040220442,-1,0,other,15-may,83,17083,Young (18-30),none
60,retired,married,primary,1216,0,0,cellular,5.056245805348308,-1,0,other,28-jan,1216,12216,Senior (51-70),none
54,management,single,tertiary,1439,1,0,unknown,6.697034247666484,-1,0,other,15-may,1439,29439,Senior (51-70),none
26,services,single,secondary,1095,0,0,cellular,6.018593214496234,-1,0,other,28-jan,1095,18095,Young (18-30),none
35,technician,married,secondary,84,1,0,cellular,6.030685260261263,-1,0,other,21-aug,84,22084,Middle-aged (31-50),none
25,blue-collar,single,primary,6100,1,0,unknown,3.828641396489095,-1,0,other,26-jun,6100,22100,Young (18-30),none
40,blue-collar,married,secondary,1708,1,0,cellular,5.948034989180646,174,1,other,19-nov,3416,18708,Middle-aged (31-50),low
27,admin.,single,secondary,3,1,0,cellular,5.849324779946859,-1,0,other,8-may,3,22003,Young (18-30),none
52,entrepreneur,married,tertiary,-2,0,0,cellular,5.5053315359323625,-1,0,other,18-nov,-2,22998,Senior (51-70),none
30,admin.,divorced,secondary,4,0,0,cellular,4.127134385045092,-1,0,other,8-jul,4,22004,Young (18-30),none
46,services,married,secondary,1400,0,0,unknown,3.258096538021482,-1,0,other,23-jun,1400,18400,Middle-aged (31-50),none
54,blue-collar,married,primary,126,1,0,cellular,5.8805329864007,-1,0,other,15-jul,126,16126,Senior (51-70),none
35,student,single,secondary,278,0,0,unknown,4.442651256490317,-1,0,other,21-sep,278,7278,Middle-aged (31-50),none
55,retired,married,tertiary,2929,0,0,unknown,6.322565239927284,-1,0,other,16-jun,2929,15929,Senior (51-70),none
34,services,single,secondary,581,1,0,unknown,5.176149732573829,-1,0,other,21-may,581,17581,Middle-aged (31-50),none
30,management,single,tertiary,0,0,0,cellular,4.8283137373023015,-1,0,other,18-aug,0,28000,Young (18-30),none
44,housemaid,married,primary,1109,1,1,cellular,5.176149732573829,-1,0,other,29-jul,1109,12109,Middle-aged (31-50),none
47,management,married,primary,530,1,0,cellular,6.126869184114185,-1,0,other,14-jul,530,26530,Middle-aged (31-50),none
39,technician,single,secondary,0,1,0,cellular,1.9459101490553132,175,4,other,13-may,0,22000,Middle-aged (31-50),medium
50,management,divorced,tertiary,3211,1,0,cellular,4.990432586778736,-1,0,other,6-aug,3211,31211,Middle-aged (31-50),none
53,admin.,married,secondary,1373,0,0,cellular,4.3694478524670215,-1,0,other,5-aug,1373,23373,Senior (51-70),none
41,management,married,tertiary,3016,1,0,cellular,4.394449154672439,-1,0,other,14-jul,3016,31016,Middle-aged (31-50),none
45,blue-collar,married,secondary,554,1,0,unknown,5.19295685089021,-1,0,other,28-may,554,17554,Middle-aged (31-50),none
32,technician,single,tertiary,1246,1,0,cellular,6.234410725718371,85,2,success,30-apr,3738,24246,Middle-aged (31-50),low
32,technician,married,secondary,0,0,0,cellular,5.541263545158426,-1,0,other,6-aug,0,22000,Middle-aged (31-50),none
24,student,single,secondary,125,0,0,cellular,6.169610732491456,-1,0,other,11-aug,125,7125,Young (18-30),none
32,management,divorced,tertiary,-634,1,1,unknown,5.62040086571715,-1,0,other,27-may,-634,27366,Middle-aged (31-50),none
48,management,married,secondary,2892,0,0,cellular,6.0112671744041615,385,1,success,7-jul,5784,29892,Middle-aged (31-50),low
39,blue-collar,single,primary,-100,1,0,cellular,5.075173815233827,358,2,failure,14-may,-300,15900,Middle-aged (31-50),low
30,blue-collar,married,secondary,246,1,0,cellular,5.2574953720277815,150,7,failure,17-apr,1968,17246,Young (18-30),high
29,technician,married,secondary,493,1,1,unknown,4.890349128221754,-1,0,other,2-jun,493,22493,Young (18-30),none
33,technician,single,tertiary,154,0,0,cellular,4.718498871295094,78,2,failure,4-jun,462,23154,Middle-aged (31-50),low
40,blue-collar,married,primary,254,1,0,cellular,4.68213122712422,-1,0,other,7-jul,254,16254,Middle-aged (31-50),none
50,management,married,secondary,13931,1,0,cellular,4.890349128221754,-1,0,other,18-nov,13931,40931,Middle-aged (31-50),none
59,blue-collar,married,primary,625,0,0,cellular,4.897839799950911,-1,0,other,9-jul,625,16625,Senior (51-70),none
31,technician,single,secondary,433,0,0,cellular,7.316548177182976,-1,0,other,11-aug,433,22433,Middle-aged (31-50),none
36,management,married,tertiary,753,0,0,cellular,4.343805421853684,-1,0,other,16-apr,753,28753,Middle-aged (31-50),none
40,services,married,secondary,1116,1,0,cellular,5.860786223465865,286,2,failure,12-may,3348,18116,Middle-aged (31-50),low
60,management,married,tertiary,3401,0,0,cellular,4.804021044733257,95,2,success,2-feb,10203,31401,Senior (51-70),low
41,admin.,married,secondary,80,0,0,cellular,5.313205979041787,-1,0,other,19-nov,80,22080,Middle-aged (31-50),none
73,retired,married,primary,542,0,0,cellular,5.87493073085203,180,5,failure,26-oct,3252,11542,Elderly (71+),medium
59,technician,divorced,secondary,879,1,0,unknown,5.43372200355424,-1,0,other,26-may,879,22879,Senior (51-70),none
39,admin.,divorced,secondary,952,1,0,unknown,4.143134726391533,-1,0,other,16-jun,952,22952,Middle-aged (31-50),none
31,admin.,married,secondary,941,1,0,cellular,5.365976015021851,-1,0,other,8-apr,941,22941,Middle-aged (31-50),none
51,blue-collar,married,primary,2832,1,0,cellular,4.812184355372417,238,12,other,20-apr,36816,18832,Senior (51-70),high
39,blue-collar,married,primary,572,1,1,unknown,5.4638318050256105,-1,0,other,3-jun,572,16572,Middle-aged (31-50),none
39,blue-collar,married,primary,1004,1,0,cellular,5.8998973535824915,-1,0,other,13-may,1004,17004,Middle-aged (31-50),none
30,blue-collar,single,primary,395,0,0,cellular,6.063785208687608,-1,0,other,21-nov,395,16395,Young (18-30),none
32,technician,divorced,secondary,3345,1,0,cellular,4.77912349311153,260,3,failure,6-may,13380,25345,Middle-aged (31-50),medium
40,self-employed,married,secondary,1216,1,0,cellular,3.970291913552122,-1,0,other,18-nov,1216,23216,Middle-aged (31-50),none
41,admin.,married,tertiary,96,1,0,cellular,5.598421958998375,-1,0,other,28-jul,96,23096,Middle-aged (31-50),none
58,retired,divorced,secondary,219,0,0,unknown,4.897839799950911,-1,0,other,5-jun,219,12219,Senior (51-70),none
29,management,single,tertiary,642,0,0,cellular,5.056245805348308,-1,0,other,2-feb,642,28642,Young (18-30),none
45,blue-collar,married,primary,-160,1,0,unknown,2.772588722239781,-1,0,other,20-jun,-160,15840,Middle-aged (31-50),none
35,management,married,tertiary,646,1,0,cellular,4.442651256490317,-1,0,other,18-nov,646,28646,Middle-aged (31-50),none
51,technician,married,secondary,52,0,0,cellular,4.74493212836325,-1,0,other,13-aug,52,22052,Senior (51-70),none
26,admin.,single,secondary,82,1,0,unknown,5.43372200355424,-1,0,other,5-may,82,22082,Young (18-30),none
55,retired,married,primary,386,0,1,cellular,4.919980925828125,-1,0,other,10-jul,386,11386,Senior (51-70),none
53,retired,married,primary,17,0,1,unknown,4.653960350157523,-1,0,other,6-jun,17,11017,Senior (51-70),none
39,blue-collar,married,primary,0,1,0,cellular,4.770684624465665,-1,0,other,11-jul,0,16000,Middle-aged (31-50),none
44,blue-collar,married,secondary,16178,1,0,cellular,5.697093486505405,-1,0,other,21-nov,16178,33178,Middle-aged (31-50),none
31,management,married,tertiary,10088,0,0,cellular,4.290459441148391,-1,0,other,8-aug,10088,38088,Middle-aged (31-50),none
31,technician,married,secondary,4941,1,0,unknown,6.22455842927536,-1,0,other,23-may,4941,26941,Middle-aged (31-50),none
37,technician,married,tertiary,2043,0,0,cellular,4.969813299576001,-1,0,other,22-aug,2043,25043,Middle-aged (31-50),none
49,blue-collar,married,secondary,3728,1,0,cellular,6.966967138613983,-1,0,other,11-jul,3728,20728,Middle-aged (31-50),none
40,technician,married,secondary,93,1,0,unknown,4.90527477843843,-1,0,other,13-may,93,22093,Middle-aged (31-50),none
43,blue-collar,married,primary,991,1,0,cellular,4.718498871295094,-1,0,other,14-may,991,16991,Middle-aged (31-50),none
32,services,single,secondary,11287,1,0,cellular,4.532599493153256,-1,0,other,21-nov,11287,28287,Middle-aged (31-50),none
47,blue-collar,married,primary,1092,0,1,unknown,3.7376696182833684,-1,0,other,30-may,1092,17092,Middle-aged (31-50),none
39,management,married,secondary,517,1,0,cellular,5.961005339623274,196,2,failure,18-nov,1551,27517,Middle-aged (31-50),low
45,technician,married,secondary,406,1,0,cellular,5.484796933490655,307,10,other,3-jun,4466,22406,Middle-aged (31-50),high
45,blue-collar,married,primary,6691,0,0,cellular,5.356586274672012,-1,0,other,13-aug,6691,22691,Middle-aged (31-50),none
58,blue-collar,married,secondary,886,0,0,unknown,5.713732805509369,-1,0,other,16-may,886,17886,Senior (51-70),none
36,services,divorced,secondary,115,0,0,unknown,5.308267697401205,-1,0,other,6-jun,115,17115,Middle-aged (31-50),none
49,management,married,tertiary,1311,1,0,cellular,6.70196036600254,-1,0,other,8-may,1311,29311,Middle-aged (31-50),none
45,technician,married,secondary,3583,1,0,unknown,5.2574953720277815,-1,0,other,15-may,3583,25583,Middle-aged (31-50),none
46,admin.,married,secondary,70,1,0,cellular,5.438079308923196,-1,0,other,27-mar,70,22070,Middle-aged (31-50),none
56,management,married,tertiary,-762,1,1,cellular,5.855071922202427,-1,0,other,11-jul,-762,27238,Senior (51-70),none
30,services,single,secondary,140,1,0,cellular,6.634633357861686,-1,0,other,15-may,140,17140,Young (18-30),none
36,technician,single,secondary,9149,1,0,cellular,4.955827057601261,-1,0,other,13-aug,9149,31149,Middle-aged (31-50),none
46,technician,divorced,secondary,435,1,0,unknown,5.262690188904886,-1,0,other,15-may,435,22435,Middle-aged (31-50),none
28,technician,single,secondary,631,0,0,cellular,6.728628613084702,-1,0,other,29-apr,631,22631,Young (18-30),none
47,self-employed,married,secondary,424,0,1,cellular,6.07073772800249,-1,0,other,9-jul,424,22424,Middle-aged (31-50),none
28,blue-collar,single,secondary,643,0,0,cellular,5.733341276897746,-1,0,other,3-jul,643,17643,Young (18-30),none
40,blue-collar,married,primary,5560,1,0,unknown,4.543294782270004,-1,0,other,11-jun,5560,21560,Middle-aged (31-50),none
54,management,married,tertiary,1598,0,1,cellular,5.746203190540153,-1,0,other,21-jul,1598,29598,Senior (51-70),none
22,blue-collar,married,secondary,-295,1,0,unknown,5.017279836814924,-1,0,other,26-jun,-295,16705,Young (18-30),none
37,blue-collar,married,secondary,3653,1,0,cellular,6.26530121273771,-1,0,other,8-may,3653,20653,Middle-aged (31-50),none
45,retired,single,tertiary,212,0,0,unknown,4.1588830833596715,-1,0,other,9-jun,212,13212,Middle-aged (31-50),none
40,blue-collar,married,secondary,384,0,1,cellular,4.962844630259907,-1,0,other,30-jul,384,17384,Middle-aged (31-50),none
44,blue-collar,married,secondary,337,1,0,telephone,5.552959584921617,-1,0,other,28-jul,337,17337,Middle-aged (31-50),none
31,blue-collar,married,primary,576,1,1,unknown,5.442417710521793,-1,0,other,3-jun,576,16576,Middle-aged (31-50),none
30,unemployed,single,secondary,2424,0,0,cellular,5.823045895483019,95,2,success,15-feb,7272,9424,Young (18-30),low
35,technician,married,secondary,1067,0,1,cellular,5.19295685089021,-1,0,other,12-aug,1067,23067,Middle-aged (31-50),none
40,unemployed,single,secondary,350,1,0,unknown,5.662960480135946,-1,0,other,7-may,350,7350,Middle-aged (31-50),none
29,technician,single,secondary,1395,1,0,unknown,4.127134385045092,-1,0,other,26-may,1395,23395,Young (18-30),none
33,technician,married,secondary,5833,1,0,cellular,4.060443010546419,-1,0,other,17-apr,5833,27833,Middle-aged (31-50),none
35,technician,single,tertiary,576,0,0,cellular,2.1972245773362196,-1,0,other,28-aug,576,23576,Middle-aged (31-50),none
41,technician,divorced,secondary,348,1,0,cellular,5.420534999272286,275,2,failure,7-may,1044,22348,Middle-aged (31-50),low
32,blue-collar,single,secondary,6982,1,0,cellular,5.41610040220442,183,1,failure,20-nov,13964,23982,Middle-aged (31-50),low
23,blue-collar,single,secondary,5145,1,0,unknown,5.438079308923196,-1,0,other,30-may,5145,22145,Young (18-30),none
25,student,single,tertiary,20,0,0,cellular,4.852030263919617,-1,0,other,8-sep,20,8020,Young (18-30),none
49,blue-collar,married,secondary,298,1,0,cellular,5.973809611869261,-1,0,other,3-feb,298,17298,Middle-aged (31-50),none
39,admin.,married,secondary,651,1,0,cellular,6.411818267709897,-1,0,other,22-jul,651,22651,Middle-aged (31-50),none
43,entrepreneur,married,secondary,469,0,1,cellular,4.499809670330265,-1,0,other,20-aug,469,22469,Middle-aged (31-50),none
52,housemaid,married,primary,618,1,1,cellular,5.8664680569332965,102,2,failure,10-aug,1854,11618,Senior (51-70),low
29,blue-collar,married,primary,10045,1,0,cellular,6.42648845745769,322,4,failure,16-apr,50225,26045,Young (18-30),medium
32,admin.,single,secondary,1,0,0,cellular,4.330733340286331,208,1,failure,2-feb,2,22001,Middle-aged (31-50),low
38,technician,single,tertiary,1369,1,0,cellular,6.7357800142423265,-1,0,other,3-feb,1369,24369,Middle-aged (31-50),none
42,blue-collar,married,primary,-181,1,0,unknown,5.697093486505405,-1,0,other,15-may,-181,15819,Middle-aged (31-50),none
26,technician,single,tertiary,468,1,0,cellular,5.402677381872279,364,1,failure,14-may,936,23468,Young (18-30),low
36,blue-collar,divorced,secondary,-523,1,1,cellular,5.267858159063328,333,17,other,11-may,-9414,16477,Middle-aged (31-50),high
29,admin.,married,tertiary,332,0,0,cellular,5.19295685089021,-1,0,other,9-apr,332,23332,Young (18-30),none
39,blue-collar,married,primary,592,1,0,unknown,5.407171771460119,-1,0,other,2-jun,592,16592,Middle-aged (31-50),none
46,blue-collar,married,secondary,4707,1,0,unknown,4.543294782270004,-1,0,other,23-may,4707,21707,Middle-aged (31-50),none
46,management,married,secondary,36,1,0,unknown,5.5254529391317835,-1,0,other,16-may,36,27036,Middle-aged (31-50),none
48,technician,single,tertiary,0,0,0,unknown,4.30406509320417,-1,0,other,16-jun,0,23000,Middle-aged (31-50),none
40,admin.,married,secondary,7711,1,0,cellular,5.25227342804663,135,1,failure,20-nov,15422,29711,Middle-aged (31-50),low
53,blue-collar,married,primary,896,1,0,unknown,4.672828834461906,-1,0,other,14-may,896,16896,Senior (51-70),none
21,unemployed,single,secondary,1333,0,0,cellular,4.795790545596741,-1,0,other,2-feb,1333,8333,Young (18-30),none
50,unemployed,married,secondary,-13,1,0,unknown,6.318968113746434,-1,0,other,14-may,-13,6987,Middle-aged (31-50),none
43,management,married,tertiary,704,0,0,cellular,4.762173934797756,-1,0,other,18-jul,704,28704,Middle-aged (31-50),none
36,unemployed,married,primary,2347,1,0,cellular,1.791759469228055,-1,0,other,21-nov,2347,8347,Middle-aged (31-50),none
49,technician,married,secondary,305,0,0,cellular,4.948759890378168,99,1,failure,7-aug,610,22305,Middle-aged (31-50),low
45,services,married,secondary,-1036,1,0,unknown,4.189654742026425,-1,0,other,9-jun,-1036,15964,Middle-aged (31-50),none
37,self-employed,single,tertiary,1758,0,0,cellular,4.59511985013459,-1,0,other,8-jun,1758,24758,Middle-aged (31-50),none
43,blue-collar,married,secondary,2355,1,1,cellular,5.811140992976701,-1,0,other,13-apr,2355,19355,Middle-aged (31-50),none
41,blue-collar,divorced,primary,0,0,0,cellular,6.234410725718371,-1,0,other,30-jul,0,16000,Middle-aged (31-50),none
39,admin.,married,secondary,8,1,0,telephone,5.049856007249537,-1,0,other,15-may,8,22008,Middle-aged (31-50),none
45,blue-collar,married,secondary,-302,1,0,unknown,4.3694478524670215,-1,0,other,27-may,-302,16698,Middle-aged (31-50),none
32,blue-collar,married,primary,217,1,0,unknown,5.135798437050262,-1,0,other,16-may,217,16217,Middle-aged (31-50),none
37,technician,married,secondary,0,1,0,cellular,6.489204931325317,149,1,other,16-apr,0,22000,Middle-aged (31-50),low
64,retired,married,secondary,1370,0,0,cellular,5.1647859739235145,-1,0,other,12-aug,1370,13370,Senior (51-70),none
29,admin.,married,secondary,93,1,1,cellular,5.087596335232384,-1,0,other,11-jul,93,22093,Young (18-30),none
40,technician,married,secondary,503,1,0,unknown,4.852030263919617,-1,0,other,14-may,503,22503,Middle-aged (31-50),none
54,management,divorced,tertiary,2171,1,1,telephone,6.942156705699469,-1,0,other,18-nov,2171,30171,Senior (51-70),none
59,admin.,married,secondary,506,1,0,cellular,5.641907070938114,-1,0,other,13-may,506,22506,Senior (51-70),none
36,services,single,secondary,9713,1,0,unknown,4.290459441148391,-1,0,other,27-may,9713,26713,Middle-aged (31-50),none
50,self-employed,married,primary,0,0,0,cellular,4.836281906951478,-1,0,other,22-aug,0,21000,Middle-aged (31-50),none
30,management,single,tertiary,640,0,0,cellular,4.8283137373023015,213,2,failure,6-feb,1920,28640,Young (18-30),low
29,technician,single,tertiary,910,1,0,cellular,5.631211781821365,-1,0,other,11-may,910,23910,Young (18-30),none
35,admin.,married,secondary,1345,1,0,cellular,5.099866427824199,271,1,failure,20-apr,2690,23345,Middle-aged (31-50),low
36,management,married,tertiary,0,0,0,unknown,5.407171771460119,-1,0,other,17-jun,0,28000,Middle-aged (31-50),none
45,management,married,tertiary,0,0,0,cellular,4.727387818712341,-1,0,other,22-aug,0,28000,Middle-aged (31-50),none
48,services,divorced,secondary,403,1,0,unknown,5.8998973535824915,-1,0,other,14-may,403,17403,Middle-aged (31-50),none
31,technician,married,secondary,172,0,0,cellular,5.0238805208462765,-1,0,other,8-aug,172,22172,Middle-aged (31-50),none
38,technician,married,secondary,0,1,0,cellular,4.276666119016055,-1,0,other,4-aug,0,22000,Middle-aged (31-50),none
37,admin.,divorced,tertiary,195,1,0,cellular,3.6888794541139363,-1,0,other,29-jan,195,23195,Middle-aged (31-50),none
39,blue-collar,single,secondary,254,0,0,cellular,4.859812404361672,-1,0,other,27-may,254,17254,Middle-aged (31-50),none
29,admin.,single,tertiary,14,0,0,cellular,4.477336814478207,120,1,failure,29-sep,28,23014,Young (18-30),low
33,blue-collar,single,secondary,5,1,0,cellular,5.241747015059643,-1,0,other,31-jul,5,17005,Middle-aged (31-50),none
54,blue-collar,married,secondary,0,0,0,cellular,4.477336814478207,-1,0,other,19-aug,0,17000,Senior (51-70),none
32,technician,married,tertiary,0,1,0,cellular,5.0106352940962555,-1,0,other,2-jun,0,23000,Middle-aged (31-50),none
35,technician,married,secondary,23876,0,0,cellular,5.2574953720277815,-1,0,other,18-aug,23876,45876,Middle-aged (31-50),none
45,blue-collar,divorced,primary,1512,1,0,cellular,2.6390573296152584,-1,0,other,9-feb,1512,17512,Middle-aged (31-50),none
59,technician,married,primary,4198,0,0,cellular,5.736572297479192,91,10,success,14-jan,46178,25198,Senior (51-70),high
42,blue-collar,married,primary,784,0,0,cellular,6.061456918928017,-1,0,other,28-apr,784,16784,Middle-aged (31-50),none
32,admin.,divorced,secondary,-241,0,1,unknown,6.75343791859778,-1,0,other,27-jun,-241,21759,Middle-aged (31-50),none
38,admin.,married,secondary,1283,1,0,cellular,4.110873864173311,-1,0,other,29-jul,1283,23283,Middle-aged (31-50),none
27,technician,married,tertiary,77,1,0,cellular,4.969813299576001,-1,0,other,16-jul,77,23077,Young (18-30),none
34,services,married,secondary,205,1,0,unknown,5.746203190540153,-1,0,other,7-may,205,17205,Middle-aged (31-50),none
37,blue-collar,married,secondary,288,1,0,cellular,5.075173815233827,-1,0,other,5-may,288,17288,Middle-aged (31-50),none
45,blue-collar,married,primary,810,1,0,unknown,5.365976015021851,-1,0,other,15-may,810,16810,Middle-aged (31-50),none
36,blue-collar,married,secondary,937,1,0,telephone,3.4011973816621555,-1,0,other,2-feb,937,17937,Middle-aged (31-50),none
39,technician,married,secondary,-1451,1,1,cellular,4.189654742026425,-1,0,other,30-jul,-1451,20549,Middle-aged (31-50),none
34,blue-collar,married,primary,1666,1,0,unknown,3.4339872044851463,-1,0,other,31-mar,1666,17666,Middle-aged (31-50),none
57,retired,married,primary,6969,0,0,cellular,5.030437921392435,-1,0,other,19-nov,6969,17969,Senior (51-70),none
36,services,single,secondary,528,0,0,cellular,5.420534999272286,-1,0,other,3-feb,528,17528,Middle-aged (31-50),none
36,technician,single,secondary,318,0,0,cellular,6.829793737512425,-1,0,other,14-aug,318,22318,Middle-aged (31-50),none
42,blue-collar,divorced,secondary,1037,0,0,unknown,5.605802066295998,-1,0,other,5-jun,1037,18037,Middle-aged (31-50),none
31,management,single,secondary,783,1,0,unknown,5.771441123130016,-1,0,other,6-may,783,27783,Middle-aged (31-50),none
37,blue-collar,married,secondary,590,1,0,cellular,3.6375861597263857,343,2,failure,17-apr,1770,17590,Middle-aged (31-50),low
50,admin.,married,primary,458,1,0,cellular,4.762173934797756,363,1,failure,6-may,916,21458,Middle-aged (31-50),low
40,management,single,secondary,10378,1,0,cellular,6.261491684321042,-1,0,other,17-nov,10378,37378,Middle-aged (31-50),none
49,admin.,married,secondary,2732,0,0,unknown,6.326149473155099,-1,0,other,12-jun,2732,24732,Middle-aged (31-50),none
38,management,single,tertiary,-119,1,0,cellular,5.225746673713202,-1,0,other,14-may,-119,27881,Middle-aged (31-50),none
51,management,married,tertiary,2455,1,0,cellular,6.317164686747284,-1,0,other,21-jul,2455,30455,Senior (51-70),none
36,management,married,tertiary,406,0,0,cellular,4.820281565605037,-1,0,other,14-aug,406,28406,Middle-aged (31-50),none
45,technician,married,secondary,2020,1,0,cellular,4.02535169073515,-1,0,other,9-jul,2020,24020,Middle-aged (31-50),none
35,services,married,secondary,181,1,0,cellular,1.791759469228055,-1,0,other,31-jul,181,17181,Middle-aged (31-50),none
50,management,married,tertiary,29,0,1,unknown,4.653960350157523,-1,0,other,23-jul,29,28029,Middle-aged (31-50),none
32,student,single,tertiary,922,0,0,cellular,5.82600010738045,-1,0,other,18-oct,922,8922,Middle-aged (31-50),none
49,blue-collar,married,primary,-347,1,1,unknown,5.365976015021851,-1,0,other,4-jun,-347,15653,Middle-aged (31-50),none
48,housemaid,married,secondary,0,0,0,cellular,5.802118375377063,-1,0,other,28-jul,0,12000,Middle-aged (31-50),none
41,blue-collar,married,secondary,13,1,0,cellular,4.672828834461906,-1,0,other,6-may,13,17013,Middle-aged (31-50),none
29,services,divorced,secondary,-7,1,0,cellular,7.154615356913663,-1,0,other,13-may,-7,16993,Young (18-30),none
37,technician,married,secondary,95,0,0,cellular,6.12029741895095,-1,0,other,6-feb,95,22095,Middle-aged (31-50),none
37,services,married,secondary,358,1,0,unknown,5.968707559985366,-1,0,other,6-may,358,17358,Middle-aged (31-50),none
31,unemployed,married,primary,-63,1,0,unknown,6.489204931325317,-1,0,other,20-may,-63,5937,Middle-aged (31-50),none
44,blue-collar,married,secondary,0,0,0,cellular,4.736198448394496,-1,0,other,5-may,0,17000,Middle-aged (31-50),none
32,services,married,primary,164,1,0,unknown,2.995732273553991,-1,0,other,17-jul,164,16164,Middle-aged (31-50),none
50,management,married,primary,313,0,0,telephone,6.8658910748834385,-1,0,other,14-oct,313,26313,Middle-aged (31-50),none
36,self-employed,divorced,tertiary,6385,1,0,cellular,4.2626798770413155,-1,0,other,21-nov,6385,29385,Middle-aged (31-50),none
38,technician,married,secondary,976,1,0,cellular,3.4965075614664802,308,3,success,18-may,3904,22976,Middle-aged (31-50),medium
30,admin.,single,secondary,1473,1,0,cellular,5.996452088619021,-1,0,other,20-apr,1473,23473,Young (18-30),none
28,management,single,tertiary,204,1,0,unknown,5.5134287461649825,-1,0,other,27-may,204,28204,Young (18-30),none
41,technician,married,secondary,0,0,0,cellular,4.955827057601261,-1,0,other,29-aug,0,22000,Middle-aged (31-50),none
